corpus_name,id,speaker_id,target_child_id,age,pair,item,form,form_numeric,verbs
Valian,296683,1705,1704,27,mommy_mom,mommy,CDS,0,4
Valian,296887,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,296923,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,297037,1705,1704,22,mommy_mom,mommy,CDS,0,3
Valian,297059,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,297104,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,297186,1705,1704,22,mommy_mom,mommy,CDS,0,3
Valian,297323,1705,1704,32,mommy_mom,mommy,CDS,0,4
Valian,297349,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,297482,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,297521,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,297651,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,297864,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,297883,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,297915,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,297979,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,298114,1705,1704,25,mommy_mom,mommy,CDS,0,0
Valian,298126,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,298418,1705,1704,32,mommy_mom,mommy,CDS,0,0
Valian,298575,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,298745,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,299010,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,299104,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,299420,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,299732,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,300019,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,300293,1705,1704,27,mommy_mom,mommy,CDS,0,1
Valian,300362,1705,1704,27,mommy_mom,mommy,CDS,0,1
Valian,300451,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,300563,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,300956,1706,1704,27,mommy_mom,mommy,CDS,0,2
Valian,301118,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,301209,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,301250,1705,1704,22,mommy_mom,mommy,CDS,0,5
Valian,301347,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,301365,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,301427,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,301468,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,301751,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,301768,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,301804,1705,1704,22,mommy_mom,mommy,CDS,0,3
Valian,301825,1705,1704,22,mommy_mom,mommy,CDS,0,3
Valian,301915,1705,1704,25,mommy_mom,mommy,CDS,0,1
Valian,301976,1705,1704,27,mommy_mom,mommy,CDS,0,0
Valian,302070,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,302098,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,302142,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,302144,1705,1704,25,mommy_mom,mommy,CDS,0,1
Valian,302195,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,302225,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,302227,1705,1704,22,mommy_mom,mommy,CDS,0,5
Valian,302281,1705,1704,29,mommy_mom,mommy,CDS,0,7
Valian,302301,1705,1704,22,mommy_mom,mommy,CDS,0,3
Valian,302333,1705,1704,26,mommy_mom,mommy,CDS,0,3
Valian,302421,1705,1704,28,mommy_mom,mommy,CDS,0,0
Valian,302504,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,302828,1705,1704,22,mommy_mom,mommy,CDS,0,4
Valian,303283,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,303308,1705,1704,25,mommy_mom,mommy,CDS,0,0
Valian,303644,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,303844,1705,1704,32,mommy_mom,mommy,CDS,0,3
Valian,304124,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,304159,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,304176,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,304268,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,304352,1706,1704,27,mommy_mom,mommy,CDS,0,2
Valian,304494,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,304605,1705,1704,29,mommy_mom,mommy,CDS,0,0
Valian,304770,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,305031,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,305052,1705,1704,27,mommy_mom,mommy,CDS,0,1
Valian,305095,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,305155,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,305172,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,305296,1705,1704,22,mommy_mom,mommy,CDS,0,4
Valian,305417,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,305627,1706,1704,30,mommy_mom,mommy,CDS,0,4
Valian,305633,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,305751,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,305780,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,305802,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,305840,1705,1704,25,mommy_mom,mommy,CDS,0,0
Valian,306005,1705,1704,27,mommy_mom,mommy,CDS,0,0
Valian,306079,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,306127,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,306267,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,306272,1705,1704,26,mommy_mom,mommy,CDS,0,1
Valian,306471,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,306592,1705,1704,22,mommy_mom,mommy,CDS,0,2
Valian,306623,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,306727,1705,1704,22,mommy_mom,mommy,CDS,0,5
Valian,306912,1705,1704,27,mommy_mom,mommy,CDS,0,2
Valian,306971,1705,1704,32,mommy_mom,mommy,CDS,0,5
Valian,307254,1705,1704,28,mommy_mom,mommy,CDS,0,0
Valian,307300,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,307323,1706,1704,32,mommy_mom,mommy,CDS,0,2
Valian,307333,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,307344,1705,1704,22,mommy_mom,mommy,CDS,0,1
Valian,307351,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,307401,1705,1704,22,mommy_mom,mommy,CDS,0,8
Valian,307467,1705,1704,32,mommy_mom,mommy,CDS,0,0
Valian,307527,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,307984,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,307999,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,308003,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,308016,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,308097,1705,1704,22,mommy_mom,mommy,CDS,0,4
Valian,308289,1705,1704,32,mommy_mom,mommy,CDS,0,0
Valian,308386,1705,1704,27,mommy_mom,mommy,CDS,0,1
Valian,308459,1706,1704,26,mommy_mom,mommy,CDS,0,3
Valian,308510,1705,1704,22,mommy_mom,mommy,CDS,0,0
Valian,308700,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,309074,1706,1704,27,mommy_mom,mommy,CDS,0,1
Valian,309193,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,309272,1705,1704,27,mommy_mom,mommy,CDS,0,1
Valian,309388,1705,1704,27,mommy_mom,mommy,CDS,0,1
Valian,309846,1706,1704,29,mommy_mom,mommy,CDS,0,3
Valian,310201,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,310306,1705,1704,27,mommy_mom,mommy,CDS,0,3
Valian,310795,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,310905,1705,1704,32,mommy_mom,mommy,CDS,0,4
Valian,310909,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,311100,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,311195,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,311247,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,311255,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,311339,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,311400,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,311608,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,311740,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,311836,1705,1704,32,mommy_mom,mommy,CDS,0,3
Valian,311957,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,312035,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,312037,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,312071,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,312872,1706,1704,29,mommy_mom,mommy,CDS,0,1
Valian,312875,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,313056,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,313180,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,313232,1705,1704,28,mommy_mom,mommy,CDS,0,4
Valian,313290,1706,1704,30,mommy_mom,mommy,CDS,0,1
Valian,313303,1706,1704,30,mommy_mom,mommy,CDS,0,3
Valian,313484,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,313552,1705,1704,30,mommy_mom,mommy,CDS,0,2
Valian,313743,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,313905,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,313963,1705,1704,30,mommy_mom,mommy,CDS,0,2
Valian,314093,1705,1704,26,mommy_mom,mommy,CDS,0,1
Valian,314098,1705,1704,29,mommy_mom,mommy,CDS,0,5
Valian,314303,1706,1704,30,mommy_mom,mommy,CDS,0,5
Valian,314341,1706,1704,30,mommy_mom,mommy,CDS,0,4
Valian,314353,1705,1704,28,mommy_mom,mommy,CDS,0,3
Valian,314389,1705,1704,30,mommy_mom,mommy,CDS,0,2
Valian,314428,1705,1704,30,mommy_mom,mommy,CDS,0,4
Valian,314456,1706,1704,30,mommy_mom,mommy,CDS,0,6
Valian,314720,1705,1704,28,mommy_mom,mommy,CDS,0,5
Valian,314796,1705,1704,28,mommy_mom,mommy,CDS,0,0
Valian,314964,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,315122,1705,1704,29,mommy_mom,mommy,CDS,0,4
Valian,315243,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,315304,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,315359,1706,1704,32,mommy_mom,mommy,CDS,0,1
Valian,315391,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,315393,1705,1704,32,mommy_mom,mommy,CDS,0,1
Valian,315570,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,315597,1705,1704,28,mommy_mom,mommy,CDS,0,7
Valian,315709,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,315884,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,315901,1705,1704,28,mommy_mom,mommy,CDS,0,4
Valian,316023,1705,1704,30,mommy_mom,mommy,CDS,0,1
Valian,316361,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,316596,1705,1704,32,mommy_mom,mommy,CDS,0,2
Valian,316722,1705,1704,28,mommy_mom,mommy,CDS,0,5
Valian,316803,1705,1704,28,mommy_mom,mommy,CDS,0,0
Valian,317605,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,317994,1705,1704,32,mommy_mom,mommy,CDS,0,3
Valian,318037,1705,1704,32,mommy_mom,mommy,CDS,0,3
Valian,318395,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,318470,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,318509,1706,1704,30,mommy_mom,mommy,CDS,0,0
Valian,318541,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,318569,1705,1704,29,mommy_mom,mommy,CDS,0,0
Valian,318625,1705,1704,28,mommy_mom,mommy,CDS,0,0
Valian,318640,1705,1704,28,mommy_mom,mommy,CDS,0,0
Valian,318764,1705,1704,28,mommy_mom,mommy,CDS,0,4
Valian,318796,1705,1704,28,mommy_mom,mommy,CDS,0,3
Valian,319118,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,319407,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,319445,1706,1704,31,mommy_mom,mommy,CDS,0,2
Valian,319738,1706,1704,31,mommy_mom,mommy,CDS,0,2
Valian,319761,1706,1704,30,mommy_mom,mommy,CDS,0,0
Valian,319772,1706,1704,30,mommy_mom,mommy,CDS,0,0
Valian,319808,1705,1704,28,mommy_mom,mommy,CDS,0,1
Valian,320003,1706,1704,31,mommy_mom,mommy,CDS,0,3
Valian,320016,1706,1704,31,mommy_mom,mommy,CDS,0,3
Valian,320588,1705,1704,28,mommy_mom,mommy,CDS,0,6
Valian,320905,1706,1704,29,mommy_mom,mommy,CDS,0,2
Valian,321928,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,321932,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,322055,1705,1704,30,mommy_mom,mommy,CDS,0,3
Valian,322062,1706,1704,30,mommy_mom,mommy,CDS,0,1
Valian,322344,1706,1704,30,mommy_mom,mommy,CDS,0,1
Valian,322432,1706,1704,33,mommy_mom,mommy,CDS,0,2
Valian,322760,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,322836,1705,1704,29,mommy_mom,mommy,CDS,0,2
Valian,323628,1706,1704,29,mommy_mom,mommy,CDS,0,2
Bernstein,323711,1715,1714,17,mommy_mom,mommy,CDS,0,0
Bernstein,323726,1715,1714,17,mommy_mom,mommy,CDS,0,0
Bernstein,323741,1715,1714,17,mommy_mom,mommy,CDS,0,1
Bernstein,323776,1715,1714,15,mommy_mom,mommy,CDS,0,4
Bernstein,323854,1715,1714,17,mommy_mom,mommy,CDS,0,1
Bernstein,324008,1715,1714,13,mommy_mom,mommy,CDS,0,2
Bernstein,324020,1715,1714,17,mommy_mom,mommy,CDS,0,2
Bernstein,324032,1715,1714,17,mommy_mom,mommy,CDS,0,2
Bernstein,324177,1715,1714,17,mommy_mom,mommy,CDS,0,2
Bernstein,324182,1715,1714,17,mommy_mom,mommy,CDS,0,4
Bernstein,324469,1715,1714,15,mommy_mom,mommy,CDS,0,2
Bernstein,324499,1715,1714,17,mommy_mom,mommy,CDS,0,1
Bernstein,324565,1715,1714,13,mommy_mom,mommy,CDS,0,1
Bernstein,324773,1715,1714,15,mommy_mom,mommy,CDS,0,0
Bernstein,325062,1715,1714,17,mommy_mom,mommy,CDS,0,1
Bernstein,325085,1715,1714,17,mommy_mom,mommy,CDS,0,1
Valian,326070,1706,1704,29,mommy_mom,mommy,CDS,0,6
Valian,326397,1705,1704,29,mommy_mom,mommy,CDS,0,1
Valian,326429,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,326508,1706,1704,29,mommy_mom,mommy,CDS,0,3
Valian,327678,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,327832,1705,1704,30,mommy_mom,mommy,CDS,0,1
Bernstein,328035,1722,1719,22,mommy_mom,mommy,CDS,0,0
Bernstein,328588,1722,1719,17,mommy_mom,mommy,CDS,0,0
Bernstein,329231,1722,1719,17,mommy_mom,mommy,CDS,0,3
Bernstein,330349,1725,1723,22,mommy_mom,mommy,CDS,0,1
Bernstein,330437,1725,1723,22,mommy_mom,mommy,CDS,0,2
Bernstein,330974,1725,1723,24,mommy_mom,mommy,CDS,0,0
Bernstein,331002,1725,1723,22,mommy_mom,mommy,CDS,0,1
Valian,331264,1705,1704,28,mommy_mom,mommy,CDS,0,3
Bernstein,331270,1727,1724,21,mommy_mom,mommy,CDS,0,0
Valian,331342,1705,1704,29,mommy_mom,mommy,CDS,0,2
Bernstein,331437,1730,1729,21,mommy_mom,mommy,CDS,0,2
Bernstein,331455,1730,1729,21,mommy_mom,mommy,CDS,0,1
Valian,331759,1705,1704,28,mommy_mom,mommy,CDS,0,2
Valian,331981,1706,1704,29,mommy_mom,mommy,CDS,0,0
Bernstein,332681,1730,1729,23,mommy_mom,mommy,CDS,0,1
Valian,334023,1705,1704,30,mommy_mom,mommy,CDS,0,1
Bernstein,334510,1730,1729,21,mommy_mom,mommy,CDS,0,1
Bernstein,334532,1731,1729,21,mommy_mom,mommy,CDS,0,1
Bernstein,334601,1730,1729,25,mommy_mom,mommy,CDS,0,2
Bernstein,334604,1730,1729,25,mommy_mom,mommy,CDS,0,1
Bernstein,334996,1721,1720,16,mommy_mom,mommy,CDS,0,4
Bernstein,335004,1721,1720,16,mommy_mom,mommy,CDS,0,1
Bernstein,335045,1730,1729,21,mommy_mom,mommy,CDS,0,1
Bernstein,335052,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,335105,1735,1734,19,mommy_mom,mommy,CDS,0,1
Bernstein,335126,1721,1720,16,mommy_mom,mommy,CDS,0,1
Bernstein,335144,1721,1720,16,mommy_mom,mommy,CDS,0,1
Bernstein,335173,1727,1724,17,mommy_mom,mommy,CDS,0,1
Bernstein,335552,1733,1732,18,mommy_mom,mommy,CDS,0,0
Bernstein,335577,1735,1734,19,mommy_mom,mommy,CDS,0,1
Bernstein,335595,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,336022,1727,1724,17,mommy_mom,mommy,CDS,0,1
Bernstein,336138,1733,1732,18,mommy_mom,mommy,CDS,0,2
Bernstein,336166,1735,1734,19,mommy_mom,mommy,CDS,0,3
Bernstein,336170,1733,1732,13,mommy_mom,mommy,CDS,0,2
Bernstein,336201,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,336271,1735,1734,22,mommy_mom,mommy,CDS,0,1
Bernstein,336295,1733,1732,13,mommy_mom,mommy,CDS,0,1
Bernstein,336302,1721,1720,16,mommy_mom,mommy,CDS,0,1
Bernstein,336329,1730,1729,25,mommy_mom,mommy,CDS,0,0
Bernstein,336420,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,336493,1721,1720,16,mommy_mom,mommy,CDS,0,1
Bernstein,336541,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,336546,1733,1732,13,mommy_mom,mommy,CDS,0,1
Bernstein,336548,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,336588,1733,1732,13,mommy_mom,mommy,CDS,0,1
Bernstein,336628,1733,1732,18,mommy_mom,mommy,CDS,0,1
Bernstein,336730,1733,1732,18,mommy_mom,mommy,CDS,0,4
Bernstein,337055,1735,1734,22,mommy_mom,mommy,CDS,0,1
Bernstein,337248,1733,1732,13,mommy_mom,mommy,CDS,0,1
Bernstein,337368,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,337385,1735,1734,19,mommy_mom,mommy,CDS,0,2
Bernstein,337693,1735,1734,19,mommy_mom,mommy,CDS,0,0
Bernstein,337745,1733,1732,13,mommy_mom,mommy,CDS,0,1
Bernstein,337764,1735,1734,22,mommy_mom,mommy,CDS,0,2
Bernstein,338059,1721,1720,16,mommy_mom,mommy,CDS,0,3
Bernstein,338086,1721,1720,16,mommy_mom,mommy,CDS,0,0
Bernstein,338113,1721,1720,16,mommy_mom,mommy,CDS,0,1
Bernstein,338268,1721,1720,16,mommy_mom,mommy,CDS,0,0
Bernstein,338301,1721,1720,16,mommy_mom,mommy,CDS,0,1
Bernstein,338414,1733,1732,18,mommy_mom,mommy,CDS,0,1
Bernstein,338637,1733,1732,18,mommy_mom,mommy,CDS,0,1
Bernstein,338690,1733,1732,18,mommy_mom,mommy,CDS,0,0
Bernstein,338713,1733,1732,18,mommy_mom,mommy,CDS,0,0
Bernstein,338889,1733,1732,18,mommy_mom,mommy,CDS,0,0
Valian,339561,1705,1704,29,mommy_mom,mommy,CDS,0,0
Valian,340218,1706,1704,30,mommy_mom,mommy,CDS,0,0
Valian,340311,1705,1704,29,mommy_mom,mommy,CDS,0,0
Valian,340320,1705,1704,29,mommy_mom,mommy,CDS,0,0
Valian,340329,1706,1704,29,mommy_mom,mommy,CDS,0,1
Valian,340589,1706,1704,29,mommy_mom,mommy,CDS,0,0
Bernstein,340801,1737,1736,22,mommy_mom,mommy,CDS,0,2
Bernstein,340828,1737,1736,22,mommy_mom,mommy,CDS,0,0
Bernstein,340899,1737,1736,22,mommy_mom,mommy,CDS,0,1
Bernstein,340942,1737,1736,18,mommy_mom,mommy,CDS,0,0
Bernstein,340949,1737,1736,20,mommy_mom,mommy,CDS,0,3
Bernstein,340991,1737,1736,18,mommy_mom,mommy,CDS,0,0
Bernstein,341063,1737,1736,22,mommy_mom,mommy,CDS,0,2
Bernstein,341066,1721,1720,17,mommy_mom,mommy,CDS,0,3
Bernstein,341070,1721,1720,17,mommy_mom,mommy,CDS,0,1
Bernstein,341272,1737,1736,22,mommy_mom,mommy,CDS,0,1
Bernstein,341365,1737,1736,20,mommy_mom,mommy,CDS,0,1
Bernstein,341470,1737,1736,22,mommy_mom,mommy,CDS,0,0
Bernstein,341526,1737,1736,20,mommy_mom,mommy,CDS,0,1
Bernstein,341594,1735,1734,24,mommy_mom,mommy,CDS,0,1
Bernstein,341702,1737,1736,20,mommy_mom,mommy,CDS,0,4
Bernstein,341824,1737,1736,20,mommy_mom,mommy,CDS,0,2
Bernstein,341913,1737,1736,22,mommy_mom,mommy,CDS,0,2
Bernstein,341933,1737,1736,22,mommy_mom,mommy,CDS,0,2
Bernstein,342022,1737,1736,22,mommy_mom,mommy,CDS,0,3
Bernstein,342052,1735,1734,24,mommy_mom,mommy,CDS,0,0
Bernstein,342065,1735,1734,24,mommy_mom,mommy,CDS,0,4
Bernstein,342282,1737,1736,22,mommy_mom,mommy,CDS,0,3
Bernstein,342435,1737,1736,20,mommy_mom,mommy,CDS,0,0
Bernstein,342615,1735,1734,24,mommy_mom,mommy,CDS,0,1
Bernstein,342622,1735,1734,24,mommy_mom,mommy,CDS,0,1
Bernstein,342627,1737,1736,20,mommy_mom,mommy,CDS,0,1
Bernstein,342760,1737,1736,20,mommy_mom,mommy,CDS,0,0
Valian,343011,1705,1704,29,mommy_mom,mommy,CDS,0,0
Valian,343107,1705,1704,30,mommy_mom,mommy,CDS,0,1
Valian,343299,1705,1704,29,mommy_mom,mommy,CDS,0,3
Valian,343324,1705,1704,29,mommy_mom,mommy,CDS,0,2
Bernstein,343623,1721,1720,20,mommy_mom,mommy,CDS,0,5
Bernstein,343815,1735,1734,24,mommy_mom,mommy,CDS,0,1
Bernstein,343823,1735,1734,24,mommy_mom,mommy,CDS,0,1
Bernstein,343866,1721,1720,22,mommy_mom,mommy,CDS,0,7
Bernstein,344163,1739,1720,20,mommy_mom,mommy,CDS,0,2
Bernstein,344245,1721,1720,20,mommy_mom,mommy,CDS,0,1
Bernstein,344817,1739,1720,18,mommy_mom,mommy,CDS,0,2
Bernstein,344866,1735,1734,24,mommy_mom,mommy,CDS,0,0
Bernstein,344953,1735,1734,24,mommy_mom,mommy,CDS,0,3
Bernstein,345170,1721,1720,24,mommy_mom,mommy,CDS,0,0
Bernstein,345218,1735,1734,24,mommy_mom,mommy,CDS,0,0
Bernstein,345259,1721,1720,18,mommy_mom,mommy,CDS,0,3
Bernstein,345282,1721,1720,22,mommy_mom,mommy,CDS,0,9
Bernstein,345315,1721,1720,22,mommy_mom,mommy,CDS,0,1
Bernstein,345324,1721,1720,22,mommy_mom,mommy,CDS,0,1
Bernstein,345353,1721,1720,22,mommy_mom,mommy,CDS,0,4
Bernstein,345367,1721,1720,16,mommy_mom,mommy,CDS,0,2
Clark,345805,1743,1741,27,mommy_mom,mommy,CDS,0,3
Clark,345812,1743,1741,27,mommy_mom,mommy,CDS,0,1
Clark,345816,1743,1741,27,mommy_mom,mommy,CDS,0,1
Clark,345875,1743,1741,27,mommy_mom,mommy,CDS,0,0
Clark,346134,1743,1741,27,mommy_mom,mommy,CDS,0,3
Clark,346256,1743,1741,27,mommy_mom,mommy,CDS,0,1
Clark,346320,1743,1741,27,mommy_mom,mommy,CDS,0,2
Clark,346356,1743,1741,27,mommy_mom,mommy,CDS,0,3
Valian,346682,1705,1704,30,mommy_mom,mommy,CDS,0,3
Clark,346855,1743,1741,28,mommy_mom,mommy,CDS,0,1
Valian,346905,1705,1704,30,mommy_mom,mommy,CDS,0,2
Bernstein,346908,1721,1720,24,mommy_mom,mommy,CDS,0,0
Valian,346930,1705,1704,30,mommy_mom,mommy,CDS,0,3
Clark,347014,1743,1741,27,mommy_mom,mommy,CDS,0,1
Clark,347292,1743,1741,29,mommy_mom,mommy,CDS,0,0
Clark,347831,1743,1741,27,mommy_mom,mommy,CDS,0,2
Clark,347904,1743,1741,27,mommy_mom,mommy,CDS,0,2
Bernstein,347932,1739,1720,21,mommy_mom,mommy,CDS,0,1
Clark,348550,1743,1741,27,mommy_mom,mommy,CDS,0,3
Clark,348880,1743,1741,27,mommy_mom,mommy,CDS,0,5
Clark,349139,1743,1741,28,mommy_mom,mommy,CDS,0,3
Clark,349218,1743,1741,29,mommy_mom,mommy,CDS,0,2
Clark,349219,1743,1741,28,mommy_mom,mommy,CDS,0,2
Clark,349455,1743,1741,27,mommy_mom,mommy,CDS,0,1
Clark,349550,1743,1741,27,mommy_mom,mommy,CDS,0,1
Clark,349618,1743,1741,29,mommy_mom,mommy,CDS,0,6
Clark,349624,1743,1741,27,mommy_mom,mommy,CDS,0,1
Bernstein,349748,1721,1720,24,mommy_mom,mommy,CDS,0,11
Clark,350055,1743,1741,29,mommy_mom,mommy,CDS,0,2
Clark,350303,1742,1741,30,mommy_mom,mommy,CDS,0,5
Clark,350378,1743,1741,28,mommy_mom,mommy,CDS,0,2
Clark,350522,1743,1741,28,mommy_mom,mommy,CDS,0,1
Clark,350537,1743,1741,27,mommy_mom,mommy,CDS,0,2
Clark,350556,1743,1741,28,mommy_mom,mommy,CDS,0,2
Clark,350657,1743,1741,32,mommy_mom,mommy,CDS,0,4
Clark,350705,1743,1741,28,mommy_mom,mommy,CDS,0,5
Clark,350743,1743,1741,28,mommy_mom,mommy,CDS,0,4
Clark,350744,1743,1741,32,mommy_mom,mommy,CDS,0,4
Clark,350756,1743,1741,28,mommy_mom,mommy,CDS,0,2
Clark,350769,1743,1741,28,mommy_mom,mommy,CDS,0,3
Clark,350778,1743,1741,28,mommy_mom,mommy,CDS,0,0
Clark,350789,1743,1741,28,mommy_mom,mommy,CDS,0,7
Clark,350833,1743,1741,28,mommy_mom,mommy,CDS,0,3
Clark,350864,1743,1741,31,mommy_mom,mommy,CDS,0,1
Clark,350888,1742,1741,28,mommy_mom,mommy,CDS,0,4
Clark,350942,1743,1741,31,mommy_mom,mommy,CDS,0,7
Clark,350973,1743,1741,27,mommy_mom,mommy,CDS,0,2
Valian,351018,1705,1704,30,mommy_mom,mommy,CDS,0,1
Clark,351289,1743,1741,30,mommy_mom,mommy,CDS,0,9
Clark,351368,1743,1741,28,mommy_mom,mommy,CDS,0,4
Clark,351382,1743,1741,29,mommy_mom,mommy,CDS,0,15
Clark,351524,1743,1741,30,mommy_mom,mommy,CDS,0,4
Clark,351609,1743,1741,30,mommy_mom,mommy,CDS,0,2
Clark,351770,1743,1741,27,mommy_mom,mommy,CDS,0,0
Clark,351815,1743,1741,30,mommy_mom,mommy,CDS,0,4
Clark,351833,1743,1741,27,mommy_mom,mommy,CDS,0,4
