item,pair,form,form_numeric,speaker_id,target_child_id,age,pitch_mean,pitch_mean_scaled,pitch_range,pitch_range_scaled
bird,birdie_bird,ADS,1, 2466, 2335,22,411.23584, 2.708159e+00,275.4004836, 0.0283599760
bird,birdie_bird,ADS,1, 2338, 2335,22,180.72741,-8.500709e-01,365.6086222, 0.8395760507
bird,birdie_bird,ADS,1, 2338, 2335,23,212.69929,-3.565387e-01,415.9389419, 1.2921822678
bird,birdie_bird,ADS,1, 2338, 2335,23,132.39853,-1.596097e+00, 33.7261177,-2.1449487010
bird,birdie_bird,ADS,1, 2338, 2335,23,154.83368,-1.249778e+00,326.3714967, 0.4867277662
bird,birdie_bird,ADS,1, 2338, 2335,23,154.26510,-1.258555e+00,292.2079640, 0.1795048561
bird,birdie_bird,ADS,1, 2338, 2335,23,161.51936,-1.146575e+00,354.9756669, 0.7439569150
bird,birdie_bird,ADS,1, 2338, 2335,23,203.48027,-4.988476e-01,328.1832178, 0.5030200578
bird,birdie_bird,ADS,1, 2338, 2335,23,138.28879,-1.505172e+00,205.1156205,-0.6036917612
bird,birdie_bird,ADS,1, 2338, 2335,23,263.70484, 4.308055e-01,375.1429679, 0.9253157030
bird,birdie_bird,ADS,1, 2338, 2335,23,252.80944, 2.626193e-01,350.0770336, 0.6999049019
bird,birdie_bird,ADS,1, 2338, 2335,23,201.93596,-5.226864e-01,120.7157303,-1.3626759131
bird,birdie_bird,ADS,1, 2338, 2335,23,188.69480,-7.270827e-01,366.6299821, 0.8487608494
bird,birdie_bird,ADS,1, 2338, 2335,23,164.54777,-1.099827e+00,394.4179480, 1.0986501049
bird,birdie_bird,ADS,1, 2338, 2335,23,223.76816,-1.856748e-01,379.4508351, 0.9640551254
bird,birdie_bird,ADS,1, 2338, 2335,23,200.60155,-5.432849e-01,394.1997785, 1.0966881686
bird,birdie_bird,ADS,1, 2338, 2335,23,341.72521, 1.635163e+00,380.8124530, 0.9762997663
bird,birdie_bird,ADS,1, 2338, 2335,24,117.93641,-1.819341e+00,152.0997883,-1.0804480267
bird,birdie_bird,ADS,1, 2338, 2335,24,216.99401,-2.902436e-01,420.1738764, 1.3302658262
bird,birdie_bird,ADS,1, 2338, 2335,25,189.75791,-7.106721e-01,378.0346100, 0.9513194165
bird,birdie_bird,ADS,1, 2338, 2335,24,125.96832,-1.695357e+00, 16.2839235,-2.3018013813
bird,birdie_bird,ADS,1, 2338, 2335,24,134.84770,-1.558290e+00,361.1384367, 0.7993769471
bird,birdie_bird,ADS,1, 2338, 2335,25,166.85436,-1.064221e+00,370.2770669, 0.8815580426
bird,birdie_bird,ADS,1, 2338, 2335,25,124.70162,-1.714910e+00,345.0559287, 0.6547515369
bird,birdie_bird,ADS,1, 2338, 2335,24,236.82927, 1.594229e-02,314.6103465, 0.3809630954
bird,birdie_bird,ADS,1, 2338, 2335,24,193.28749,-6.561879e-01,380.0677439, 0.9696028104
bird,birdie_bird,ADS,1, 2338, 2335,25,207.00270,-4.444738e-01,353.1288369, 0.7273488990
bird,birdie_bird,ADS,1, 2338, 2335,24,147.04565,-1.369998e+00,361.7793374, 0.8051403836
bird,birdie_bird,ADS,1, 2338, 2335,24,304.34544, 1.058152e+00,403.2961081, 1.1784888673
bird,birdie_bird,ADS,1, 2338, 2335,24,174.79651,-9.416229e-01,325.7162458, 0.4808352816
bird,birdie_bird,ADS,1, 2338, 2335,25,177.33869,-9.023806e-01,148.4515590,-1.1132555129
bird,birdie_bird,ADS,1, 2338, 2335,25,192.51598,-6.680973e-01,338.0291072, 0.5915613341
bird,birdie_bird,ADS,1, 2338, 2335,25,164.93129,-1.093907e+00,281.0129692, 0.0788314595
bird,birdie_bird,ADS,1, 2338, 2335,24,130.91873,-1.618940e+00,148.3942349,-1.1137710117
bird,birdie_bird,ADS,1, 2338, 2335,25,206.49496,-4.523115e-01,242.7467213,-0.2652859990
bird,birdie_bird,ADS,1, 2338, 2335,24,205.57824,-4.664624e-01,347.3981769, 0.6758147070
bird,birdie_bird,ADS,1, 2338, 2335,25,155.63120,-1.237467e+00,183.2286104,-0.8005154039
bird,birdie_bird,ADS,1, 2338, 2335,25,334.66134, 1.526122e+00,318.2605949, 0.4137887385
bird,birdie_bird,ADS,1, 2338, 2335,25,322.39573, 1.336784e+00,426.3863592, 1.3861329135
bird,birdie_bird,ADS,1, 2338, 2335,25,211.08964,-3.813860e-01,388.2872177, 1.0435181949
bird,birdie_bird,ADS,1, 2338, 2335,25,138.34774,-1.504262e+00,293.4907705, 0.1910407688
bird,birdie_bird,ADS,1, 2338, 2335,25,165.86019,-1.079568e+00,208.9810029,-0.5689314792
bird,birdie_bird,ADS,1, 2535, 2533, 6,334.33597, 1.521099e+00,242.3885998,-0.2685064836
bird,birdie_bird,ADS,1, 2535, 2533,12,160.29720,-1.165441e+00, 63.5316512,-1.8769160346
bird,birdie_bird,ADS,1, 2535, 2533, 6,206.34575,-4.546148e-01,344.8123515, 0.6525611170
bird,birdie_bird,ADS,1, 2535, 2533, 6,221.68680,-2.178036e-01,263.7888113,-0.0760604822
bird,birdie_bird,ADS,1, 2535, 2533, 6,297.08494, 9.460756e-01,361.6066812, 0.8035877362
bird,birdie_bird,ADS,1, 2535, 2533,12,192.23600,-6.724191e-01,197.8826388,-0.6687359036
bird,birdie_bird,ADS,1, 2535, 2533, 9,227.86659,-1.224096e-01,376.9802459, 0.9418378204
bird,birdie_bird,ADS,1, 2535, 2533, 9,203.90347,-4.923150e-01, 58.1067452,-1.9257006683
bird,birdie_bird,ADS,1, 2535, 2533, 9,196.23772,-6.106468e-01,147.0688709,-1.1256896325
bird,birdie_bird,ADS,1, 2535, 2533, 9,264.09183, 4.367793e-01,406.8295870, 1.2102644357
bird,birdie_bird,ADS,1, 2535, 2533, 6,309.00020, 1.130005e+00,415.7177218, 1.2901928984
bird,birdie_bird,ADS,1, 2535, 2533, 6,355.51094, 1.847965e+00,344.3023636, 0.6479749409
bird,birdie_bird,ADS,1, 2535, 2533, 6,259.04283, 3.588408e-01,254.7826090,-0.1570506927
bird,birdie_bird,ADS,1, 2535, 2533, 6,232.66047,-4.840909e-02,351.3263866, 0.7111399772
bird,birdie_bird,ADS,1, 2535, 2533, 6,298.00761, 9.603183e-01,408.7413236, 1.2274561385
bird,birdie_bird,ADS,1, 2535, 2533, 9,380.83866, 2.238935e+00,420.4253003, 1.3325268097
bird,birdie_bird,ADS,1, 2535, 2533, 9,407.44408, 2.649628e+00,406.7882824, 1.2098929956
bird,birdie_bird,ADS,1, 2540, 2539,20,319.34501, 1.289692e+00,272.0315129,-0.0019362168
bird,birdie_bird,ADS,1, 2535, 2533,12,231.12827,-7.206084e-02,219.0891276,-0.4780319949
bird,birdie_bird,ADS,1, 2535, 2533, 9,272.33120, 5.639659e-01,369.5508721, 0.8750275797
bird,birdie_bird,ADS,1, 2535, 2533, 6,288.57037, 8.146408e-01,315.2395766, 0.3866215823
bird,birdie_bird,ADS,1, 2535, 2533, 9,280.46897, 6.895840e-01,225.1245990,-0.4237567212
bird,birdie_bird,ADS,1, 2535, 2533, 9,281.31546, 7.026509e-01,314.4970024, 0.3799438248
bird,birdie_bird,ADS,1, 2535, 2533, 9,252.41618, 2.565489e-01,410.2194451, 1.2407484638
bird,birdie_bird,ADS,1, 2535, 2533, 9,269.60292, 5.218510e-01,327.7277626, 0.4989242791
bird,birdie_bird,ADS,1, 2535, 2533, 9,296.18163, 9.321317e-01,413.5458350, 1.2706617396
bird,birdie_bird,ADS,1, 2535, 2533, 9,337.61281, 1.571682e+00,354.1434922, 0.7364734052
bird,birdie_bird,ADS,1, 2535, 2533, 9,376.56258, 2.172928e+00,210.5421416,-0.5548926040
bird,birdie_bird,ADS,1, 2535, 2533, 9,390.80887, 2.392840e+00,420.1230149, 1.3298084437
bird,birdie_bird,ADS,1, 2535, 2533, 9,362.96524, 1.963033e+00,419.8862218, 1.3276790305
bird,birdie_bird,ADS,1, 2535, 2533, 9,212.18817,-3.644287e-01,390.1181110, 1.0599828965
bird,birdie_bird,ADS,1, 2535, 2533, 9,207.51036,-4.366374e-01,146.8978723,-1.1272273741
bird,birdie_bird,ADS,1, 2535, 2533, 9,263.03055, 4.203969e-01, 98.2238248,-1.5649392079
bird,birdie_bird,ADS,1, 2535, 2533, 9,393.91938, 2.440855e+00,430.9414127, 1.4270952108
bird,birdie_bird,ADS,1, 2535, 2533, 9,330.84569, 1.467221e+00,168.8165698,-0.9301187763
bird,birdie_bird,ADS,1, 2535, 2533, 9,404.39079, 2.602496e+00,275.8528457, 0.0324279392
bird,birdie_bird,ADS,1, 2535, 2533, 9,290.83932, 8.496654e-01,265.9327158,-0.0567809602
bird,birdie_bird,ADS,1, 2535, 2533, 9,290.86935, 8.501290e-01,418.8365495, 1.3182396267
bird,birdie_bird,ADS,1, 2535, 2533, 9,308.24355, 1.118325e+00,124.8607323,-1.3254010917
bird,birdie_bird,ADS,1, 2535, 2533, 9,379.44510, 2.217424e+00,402.8560176, 1.1745312586
bird,birdie_bird,ADS,1, 2535, 2533, 9,233.39357,-3.709271e-02,384.9968297, 1.0139286735
bird,birdie_bird,ADS,1, 2535, 2533,12,248.10535, 1.900049e-01,353.2137805, 0.7281127722
bird,birdie_bird,ADS,1, 2535, 2533,12,377.98475, 2.194881e+00,222.0519431,-0.4513882399
bird,birdie_bird,ADS,1, 2535, 2533,12,323.78442, 1.358221e+00,381.2127456, 0.9798994842
bird,birdie_bird,ADS,1, 2535, 2533,12,278.96067, 6.663013e-01,281.8779685, 0.0866101509
bird,birdie_bird,ADS,1, 2535, 2533,12,303.92725, 1.051696e+00,283.4726994, 0.1009511118
bird,birdie_bird,ADS,1, 2535, 2533,12,268.24649, 5.009125e-01,380.7485915, 0.9757254789
bird,birdie_bird,ADS,1, 2535, 2533,12,340.77405, 1.620480e+00,400.9585703, 1.1574680567
bird,birdie_bird,ADS,1, 2535, 2533,12,329.57288, 1.447574e+00,393.9671756, 1.0945964370
bird,birdie_bird,ADS,1, 2535, 2533,12,353.79676, 1.821504e+00,420.6289807, 1.3343584498
bird,birdie_bird,ADS,1, 2535, 2533,12,341.19183, 1.626929e+00,422.6157787, 1.3522251574
bird,birdie_bird,ADS,1, 2535, 2533,12,329.24758, 1.442552e+00,304.8717567, 0.2933867337
bird,birdie_bird,ADS,1, 2535, 2533, 9,312.12334, 1.178215e+00,311.7066431, 0.3548509190
bird,birdie_bird,ADS,1, 2535, 2533, 9,214.22845,-3.329340e-01,146.3436658,-1.1322111957
bird,birdie_bird,ADS,1, 2535, 2533,12,235.49939,-4.586228e-03,292.4164498, 0.1813797094
bird,birdie_bird,ADS,1, 2535, 2533,12,305.56808, 1.077025e+00,426.5073083, 1.3872205739
bird,birdie_bird,ADS,1, 2535, 2533,12,310.21075, 1.148691e+00,312.4939508, 0.3619309523
bird,birdie_bird,ADS,1, 2535, 2533,12,237.91627, 3.272172e-02,388.3044116, 1.0436728149
bird,birdie_bird,ADS,1, 2535, 2533,12,315.72095, 1.233749e+00,362.0572360, 0.8076394466
bird,birdie_bird,ADS,1, 2535, 2533,12,294.03948, 8.990646e-01,313.1280106, 0.3676328717
bird,birdie_bird,ADS,1, 2535, 2533,12,347.90766, 1.730598e+00,375.0359956, 0.9243537323
bird,birdie_bird,ADS,1, 2535, 2533,12,274.19826, 5.927866e-01,287.3143760, 0.1354982144
bird,birdie_bird,ADS,1, 2535, 2533,12,333.52570, 1.508591e+00,378.2621597, 0.9533657065
bird,birdie_bird,ADS,1, 2535, 2533, 9,304.22733, 1.056329e+00,356.4169234, 0.7569177232
bird,birdie_bird,ADS,1, 2535, 2533, 9,296.88171, 9.429384e-01,172.1214930,-0.9003985442
bird,birdie_bird,ADS,1, 2535, 2533, 9,421.45137, 2.865851e+00, 72.7489379,-1.7940276035
bird,birdie_bird,ADS,1, 2535, 2533, 9,355.98803, 1.855330e+00,215.7793922,-0.5077955021
bird,birdie_bird,ADS,1, 2535, 2533, 9,426.17850, 2.938821e+00, 86.9160668,-1.6666266519
bird,birdie_bird,ADS,1, 2535, 2533, 9,222.41447,-2.065709e-01,373.3889741, 0.9095425371
bird,birdie_bird,ADS,1, 2535, 2533,20,224.19555,-1.790774e-01,272.5093198, 0.0023605640
bird,birdie_bird,ADS,1, 2535, 2533, 6,364.13430, 1.981079e+00,275.5024341, 0.0292767880
bird,birdie_bird,ADS,1, 2535, 2533,20,373.32151, 2.122897e+00,167.6168872,-0.9409071795
bird,birdie_bird,ADS,1, 2535, 2533,20,248.05149, 1.891735e-01,426.8071463, 1.3899169312
bird,birdie_bird,ADS,1, 2535, 2533, 6,380.38996, 2.232009e+00,439.6010716, 1.5049690542
bird,birdie_bird,ADS,1, 2535, 2533,20,272.68676, 5.694545e-01,337.1050587, 0.5832516298
bird,birdie_bird,ADS,1, 2535, 2533, 6,387.95362, 2.348765e+00,188.7737190,-0.7506498227
bird,birdie_bird,ADS,1, 2535, 2533, 6,222.85706,-1.997389e-01,415.3566980, 1.2869463141
bird,birdie_bird,ADS,1, 2535, 2533,12,321.99513, 1.330600e+00,376.3935834, 0.9365621318
bird,birdie_bird,ADS,1, 2535, 2533,20,198.12229,-5.815558e-01,348.1630758, 0.6826932255
bird,birdie_bird,ADS,1, 2535, 2533, 6,373.43605, 2.124665e+00,405.6827742, 1.1999514757
bird,birdie_bird,ADS,1, 2535, 2533, 9,353.18022, 1.811987e+00,255.8011586,-0.1478911660
bird,birdie_bird,ADS,1, 2535, 2533, 9,307.46209, 1.106262e+00,438.1559341, 1.4919733449
bird,birdie_bird,ADS,1, 2535, 2533, 9,366.88796, 2.023586e+00,345.5018818, 0.6587618660
bird,birdie_bird,ADS,1, 2535, 2533, 9,317.31972, 1.258429e+00,274.4289972, 0.0196236758
bird,birdie_bird,ADS,1, 2535, 2533, 9,248.16199, 1.908793e-01,403.9648577, 1.1845027423
bird,birdie_bird,ADS,1, 2535, 2533, 9,317.11240, 1.255228e+00,230.4008828,-0.3763086057
bird,birdie_bird,ADS,1, 2535, 2533, 9,301.64569, 1.016477e+00,385.6542601, 1.0198407580
bird,birdie_bird,ADS,1, 2535, 2533, 9,314.61666, 1.216703e+00,350.7411891, 0.7058774626
bird,birdie_bird,ADS,1, 2535, 2533, 9,342.55653, 1.647995e+00,401.2438156, 1.1600331857
bird,birdie_bird,ADS,1, 2535, 2533, 9,331.00257, 1.469643e+00,259.2193523,-0.1171523252
bird,birdie_bird,ADS,1, 2535, 2533, 9,333.75709, 1.512163e+00,424.2805143, 1.3671956506
bird,birdie_bird,ADS,1, 2535, 2533, 9,334.26660, 1.520028e+00,426.4648232, 1.3868385172
bird,birdie_bird,ADS,1, 2535, 2533, 9,376.76980, 2.176126e+00,383.8930350, 1.0040025620
bird,birdie_bird,ADS,1, 2535, 2533, 9,390.18820, 2.383259e+00,388.7323564, 1.0475211999
bird,birdie_bird,ADS,1, 2535, 2533, 9,456.19415, 3.402156e+00, 46.9068064,-2.0264185252
bird,birdie_bird,ADS,1, 2535, 2533, 9, 76.68263,-2.456152e+00,  2.0547766,-2.4297600424
bird,birdie_bird,ADS,1, 2535, 2533, 9,333.71876, 1.511571e+00,409.4121155, 1.2334883786
bird,birdie_bird,ADS,1, 2535, 2533, 9,355.92888, 1.854417e+00,389.5246215, 1.0546458141
bird,birdie_bird,ADS,1, 2535, 2533,12, 82.52611,-2.365950e+00,  0.0000000,-2.4482380629
bird,birdie_bird,ADS,1, 2535, 2533, 9,262.96399, 4.193695e-01,405.9994861, 1.2027995749
bird,birdie_bird,ADS,1, 2535, 2533,12,358.43986, 1.893177e+00,298.3482094, 0.2347223321
bird,birdie_bird,ADS,1, 2535, 2533,12,253.99969, 2.809926e-01, 86.6238677,-1.6692543146
bird,birdie_bird,ADS,1, 2535, 2533,12,340.36976, 1.614239e+00,403.4688795, 1.1800425514
bird,birdie_bird,ADS,1, 2535, 2533,12,343.69004, 1.665493e+00,188.2084766,-0.7557328864
bird,birdie_bird,ADS,1, 2535, 2533,12,212.25371,-3.634169e-01,308.5609824, 0.3265628890
bird,birdie_bird,ADS,1, 2535, 2533,12,362.88835, 1.961846e+00,267.1944148,-0.0454348608
bird,birdie_bird,ADS,1, 2538, 2537,12,419.23368, 2.831618e+00,406.6346040, 1.2085110091
bird,birdie_bird,ADS,1, 2535, 2533,12,289.33299, 8.264131e-01,281.6909610, 0.0849284459
bird,birdie_bird,ADS,1, 2535, 2533,12,151.54834,-1.300492e+00,117.3980325,-1.3925110236
bird,birdie_bird,ADS,1, 2535, 2533,12,391.07614, 2.396966e+00,395.1679208, 1.1053943962
bird,birdie_bird,ADS,1, 2535, 2533,12, 75.75768,-2.470430e+00,  0.4132287,-2.4445220152
bird,birdie_bird,ADS,1, 2535, 2533,12,222.94101,-1.984431e-01,311.8558394, 0.3561925984
bird,birdie_bird,ADS,1, 2538, 2537,12,375.97869, 2.163914e+00,388.8763908, 1.0488164604
bird,birdie_bird,ADS,1, 2535, 2533, 9,289.33023, 8.263705e-01,386.7494177, 1.0296891979
bird,birdie_bird,ADS,1, 2535, 2533, 9,395.33758, 2.462747e+00,424.1127733, 1.3656872036
bird,birdie_bird,ADS,1, 2535, 2533,12,287.78927, 8.025835e-01,235.8900077,-0.3269464700
bird,birdie_bird,ADS,1, 2535, 2533,12,295.01292, 9.140910e-01,376.2405072, 0.9351855612
bird,birdie_bird,ADS,1, 2535, 2533,12,300.15301, 9.934357e-01,417.2700088, 1.3041521726
bird,birdie_bird,ADS,1, 2535, 2533,12,225.71762,-1.555820e-01,124.8386692,-1.3255994993
bird,birdie_bird,ADS,1, 2535, 2533, 9,271.88047, 5.570082e-01,423.3563445, 1.3588848549
bird,birdie_bird,ADS,1, 2535, 2533,12,357.14991, 1.873265e+00,159.3202482,-1.0155164890
bird,birdie_bird,ADS,1, 2535, 2533,12,290.37157, 8.424451e-01,207.8839746,-0.5787967422
bird,birdie_bird,ADS,1, 2535, 2533,12,418.96594, 2.827485e+00,161.3799674,-0.9969940219
bird,birdie_bird,ADS,1, 2535, 2533,12,277.96371, 6.509117e-01,321.4615137, 0.4425736893
bird,birdie_bird,ADS,1, 2538, 2537, 9,378.16450, 2.197656e+00,293.4447462, 0.1906268857
bird,birdie_bird,ADS,1, 2538, 2537, 9,336.06622, 1.547808e+00,232.5269373,-0.3571896037
bird,birdie_bird,ADS,1, 2535, 2533,12,267.34937, 4.870642e-01,361.2092579, 0.8000138213
bird,birdie_bird,ADS,1, 2535, 2533,12,253.38805, 2.715510e-01,304.4558647, 0.2896467356
bird,birdie_bird,ADS,1, 2535, 2533,12,317.03921, 1.254099e+00,394.0338041, 1.0951956079
bird,birdie_bird,ADS,1, 2535, 2533,12,213.20055,-3.488010e-01,397.0787940, 1.1225783344
bird,birdie_bird,ADS,1, 2535, 2533,12,276.57683, 6.295032e-01,317.9753355, 0.4112234819
bird,birdie_bird,ADS,1, 2535, 2533,12,280.22035, 6.857462e-01,319.1358344, 0.4216595180
bird,birdie_bird,ADS,1, 2535, 2533,12,268.13785, 4.992355e-01,331.6059776, 0.5337999609
bird,birdie_bird,ADS,1, 2535, 2533,12,226.38336,-1.453053e-01,219.8293165,-0.4713756873
bird,birdie_bird,ADS,1, 2535, 2533,12,205.11848,-4.735595e-01,198.4550958,-0.6635879613
bird,birdie_bird,ADS,1, 2535, 2533, 9,294.98639, 9.136814e-01,411.7280611, 1.2543150168
bird,birdie_bird,ADS,1, 2535, 2533, 9,369.29393, 2.060726e+00,357.6629949, 0.7681232891
bird,birdie_bird,ADS,1, 2535, 2533, 9,312.42495, 1.182871e+00,361.5648742, 0.8032117778
bird,birdie_bird,ADS,1, 2535, 2533, 9,298.35834, 9.657324e-01,384.7967976, 1.0121298418
bird,birdie_bird,ADS,1, 2535, 2533, 9,397.34087, 2.493671e+00,404.5458681, 1.1897276028
bird,birdie_bird,ADS,1, 2535, 2533, 9,336.02646, 1.547194e+00,418.9430500, 1.3191973553
bird,birdie_bird,ADS,1, 2535, 2533, 9,308.02042, 1.114880e+00,318.1567998, 0.4128553391
bird,birdie_bird,ADS,1, 2535, 2533, 9,283.62305, 7.382719e-01,441.5871250, 1.5228290664
bird,birdie_bird,ADS,1, 2535, 2533, 9,337.37850, 1.568065e+00,420.1642415, 1.3301791828
bird,birdie_bird,ADS,1, 2535, 2533, 9,411.04477, 2.705210e+00,433.6788379, 1.4517120956
bird,birdie_bird,ADS,1, 2535, 2533, 6,272.90608, 5.728400e-01,357.0667169, 0.7627611312
bird,birdie_bird,ADS,1, 2535, 2533, 6,192.67866,-6.655860e-01,373.9091367, 0.9142202109
bird,birdie_bird,ADS,1, 2535, 2533, 6,181.54385,-8.374680e-01,118.9747712,-1.3783318623
bird,birdie_bird,ADS,1, 2535, 2533, 6,126.85617,-1.681651e+00,176.8394259,-0.8579715188
bird,birdie_bird,ADS,1, 2535, 2533, 6,196.11414,-6.125545e-01,155.2215901,-1.0523745526
bird,birdie_bird,ADS,1, 2535, 2533, 6,141.93517,-1.448885e+00,153.3124093,-1.0695432718
bird,birdie_bird,ADS,1, 2535, 2533, 6,183.12805,-8.130135e-01,361.1052992, 0.7990789504
bird,birdie_bird,ADS,1, 2535, 2533, 6,172.56555,-9.760610e-01,251.7167053,-0.1846214904
bird,birdie_bird,ADS,1, 2535, 2533, 6,178.64446,-8.822242e-01,371.0292712, 0.8883224021
bird,birdie_bird,ADS,1, 2535, 2533, 6,295.46097, 9.210072e-01,354.1594418, 0.7366168350
bird,birdie_bird,ADS,1, 2535, 2533, 9,455.28890, 3.388182e+00, 39.7610725,-2.0906780729
bird,birdie_bird,ADS,1, 2535, 2533, 6,133.96526,-1.571912e+00,325.3242624, 0.4773102871
bird,birdie_bird,ADS,1, 2587, 2585,42,163.62525,-1.114067e+00,235.1972201,-0.3331765112
bird,birdie_bird,ADS,1, 3148, 3144,26,143.45450,-1.425432e+00,189.2685666,-0.7461997995
bird,birdie_bird,ADS,1, 3147, 3144,26,234.00128,-2.771182e-02,285.5571040, 0.1196955677
bird,birdie_bird,ADS,1, 3147, 3144,26,222.79490,-2.006985e-01,229.4188260,-0.3851399619
bird,birdie_bird,ADS,1, 3147, 3144,30,130.90780,-1.619108e+00,280.7451728, 0.0764232424
bird,birdie_bird,ADS,1, 3147, 3144,30,259.83331, 3.710430e-01,237.8664391,-0.3091729858
bird,birdie_bird,ADS,1, 3148, 3144,24,217.83484,-2.772642e-01, 96.2572781,-1.5826238015
bird,birdie_bird,ADS,1, 3148, 3144,27,213.74940,-3.403287e-01,305.7289232, 0.3010949875
bird,birdie_bird,ADS,1, 3148, 3144,27,130.98853,-1.617862e+00,176.2556340,-0.8632213926
bird,birdie_bird,ADS,1, 3148, 3144,24,260.88380, 3.872587e-01,255.8731421,-0.1472438395
bird,birdie_bird,ADS,1, 3148, 3144,27,100.10545,-2.094587e+00,162.8926176,-0.9833911893
bird,birdie_bird,ADS,1, 3148, 3144,27,116.98027,-1.834100e+00, 85.7508244,-1.6771053443
bird,birdie_bird,ADS,1, 3148, 3144,27,188.56333,-7.291121e-01,179.1495575,-0.8371971631
bird,birdie_bird,ADS,1, 3154, 3144,30,165.18720,-1.089956e+00,258.1259056,-0.1269853795
bird,birdie_bird,ADS,1, 3154, 3144,30,160.06473,-1.169029e+00,413.1311104, 1.2669322398
bird,birdie_bird,ADS,1, 3147, 3144,24,262.94156, 4.190232e-01,375.0404446, 0.9243937402
bird,birdie_bird,ADS,1, 3147, 3144,24,224.21218,-1.788207e-01,336.2950586, 0.5759675294
bird,birdie_bird,ADS,1, 3396, 3395,40,110.26033,-1.937832e+00,146.9337647,-1.1269046046
bird,birdie_bird,ADS,1, 3397, 3395,40,242.62186, 1.053594e-01,397.5796751, 1.1270826149
bird,birdie_bird,ADS,1, 3396, 3395,42,257.40918, 3.336229e-01,421.8892638, 1.3456918166
bird,birdie_bird,ADS,1, 3396, 3395,42, 83.43332,-2.351946e+00, 18.2760284,-2.2838869494
bird,birdie_bird,ADS,1, 3396, 3395,42, 81.80385,-2.377099e+00, 17.6108797,-2.2898684425
bird,birdie_bird,ADS,1, 3396, 3395,40,130.00260,-1.633082e+00,145.4218298,-1.1405010039
bird,birdie_bird,ADS,1, 3396, 3395,40,259.18531, 3.610400e-01,372.3097443, 0.8998373316
bird,birdie_bird,ADS,1, 3396, 3395,40,208.93363,-4.146672e-01,322.8331730, 0.4549086303
bird,birdie_bird,ADS,1, 3396, 3395,40,103.83388,-2.037033e+00,200.3890298,-0.6461966437
bird,birdie_bird,ADS,1, 3396, 3395,44,150.87366,-1.310907e+00,354.1723497, 0.7367329123
bird,birdie_bird,ADS,1, 3843, 3842,11,252.21971, 2.535159e-01,416.7580629, 1.2995483889
bird,birdie_bird,ADS,1, 3843, 3842,15,224.32158,-1.771319e-01,110.6010665,-1.4536342011
bird,birdie_bird,ADS,1, 3843, 3842,15,291.01159, 8.523247e-01,114.9618577,-1.4144188493
bird,birdie_bird,ADS,1, 3843, 3842,15,242.15488, 9.815084e-02,163.2976974,-0.9797484227
bird,birdie_bird,ADS,1, 3843, 3842,15,299.86358, 9.889679e-01,263.4202337,-0.0793749958
bird,birdie_bird,ADS,1, 3843, 3842,15,287.29030, 7.948811e-01,353.9395051, 0.7346390072
bird,birdie_bird,ADS,1, 3843, 3842,15,268.25910, 5.011071e-01,142.4865915,-1.1668967653
bird,birdie_bird,ADS,1, 3843, 3842,15,308.69634, 1.125314e+00,202.8407110,-0.6241493739
bird,birdie_bird,ADS,1, 3843, 3842,12,199.16551,-5.654522e-01, 85.3216669,-1.6809646357
bird,birdie_bird,ADS,1, 3843, 3842,11,279.64183, 6.768160e-01,231.4997615,-0.3664267022
bird,birdie_bird,ADS,1, 3843, 3842,11,273.76856, 5.861536e-01,336.9052298, 0.5814546257
bird,birdie_bird,ADS,1, 3843, 3842,11,258.01207, 3.429295e-01,231.0738277,-0.3702570042
bird,birdie_bird,ADS,1, 3843, 3842,12,328.12286, 1.425191e+00,209.5000168,-0.5642641349
bird,birdie_bird,ADS,1, 3843, 3842,12,235.20517,-9.127955e-03,132.2158542,-1.2592585775
bird,birdie_bird,ADS,1, 3843, 3842,12,223.75557,-1.858692e-01,267.4904911,-0.0427723310
bird,birdie_bird,ADS,1, 3843, 3842,12,231.80225,-6.165706e-02,242.9812341,-0.2631770930
bird,birdie_bird,ADS,1, 3843, 3842,12,260.36348, 3.792269e-01,367.0792987, 0.8528014251
bird,birdie_bird,ADS,1, 3843, 3842,15,236.82518, 1.587923e-02,116.0883092,-1.4042889921
bird,birdie_bird,ADS,1, 3843, 3842,15,239.57473, 5.832251e-02,126.5534648,-1.3101788309
bird,birdie_bird,ADS,1, 3843, 3842,15,295.46769, 9.211110e-01,225.7470580,-0.4181591255
bird,birdie_bird,ADS,1, 3843, 3842,15,213.85391,-3.387156e-01,110.0193751,-1.4588651866
