item,transcript_id,corpus_name,target_child_name,media_start,media_end,audio_file,token,pitch_mean,pitch_min,pitch_max,pitch_range
dog,42520,Providence,Violet,199.75,201.215,30600,523,,,,
dog,42508,Providence,Violet,976.388,980.683,20807,524,,,,
dog,42525,Providence,William,954.261,957.453,10412,525,,,,
dog,42525,Providence,William,983.365,986.505,10412,526,,,,
dog,42525,Providence,William,986.505,988.686,10412,527,,,,
dog,42525,Providence,William,1568.156,1571.223,10412,528,,,,
dog,42520,Providence,Violet,452.013,453.61,30600,529,,,,
dog,42520,Providence,Violet,453.61,454.9,30600,530,,,,
dog,42520,Providence,Violet,604.223,605.725,30600,531,,,,
dog,42502,Providence,Violet,2245.2,2246.155,20515,532,,,,
dog,42508,Providence,Violet,1990.353,1997.553,20807,533,,,,
dog,42512,Providence,Violet,1076.616,1078.116,21002,534,,,,
dog,42529,Providence,William,435.178,437.635,10708,535,,,,
dog,42529,Providence,William,443.256,445.775,10708,536,,,,
dog,42529,Providence,William,445.775,447.825,10708,537,,,,
dog,42529,Providence,William,459.225,460.361,10708,538,,,,
dog,42529,Providence,William,460.361,462.625,10708,539,,,,
dog,42529,Providence,William,492.288,493.096,10708,540,,,,
dog,42529,Providence,William,494.96,495.925,10708,541,,,,
dog,42529,Providence,William,501.5,505.228,10708,542,,,,
dog,42529,Providence,William,510.865,512.516,10708,543,,,,
dog,42529,Providence,William,580.701,585.295,10708,544,,,,
dog,42529,Providence,William,591.555,594.295,10708,545,,,,
dog,42512,Providence,Violet,1126.013,1129.336,21002,546,,,,
dog,42512,Providence,Violet,1132.755,1133.98,21002,547,,,,
dog,42512,Providence,Violet,1136.011,1138.33,21002,548,,,,
dog,42512,Providence,Violet,1139.776,1140.601,21002,549,,,,
dog,42510,Providence,Violet,2370.668,2374.69,20908,550,,,,
dog,42520,Providence,Violet,1767.355,1773.485,30600,551,,,,
dog,42510,Providence,Violet,2534.076,2537.525,20908,552,,,,
dog,42510,Providence,Violet,2542.661,2547.141,20908,553,,,,
dog,42530,Providence,William,2973.243,2975.428,10718,554,,,,
dog,42515,Providence,Violet,963.4,965.583,30119,555,,,,
dog,42515,Providence,Violet,965.583,968.488,30119,556,,,,
dog,42515,Providence,Violet,972.785,976.288,30119,557,,,,
dog,42532,Providence,William,526.946,532.53,10814,558,,,,
dog,42526,Providence,William,1141.578,1146.171,10427,559,,,,
dog,42537,Providence,William,2444.645,2445.716,11100,560,,,,
dog,42531,Providence,William,1931.798,1933.111,10802,561,,,,
dog,42518,Providence,Violet,434.795,440.063,30424,562,,,,
dog,42518,Providence,Violet,587.863,592.09,30424,563,,,,
dog,42507,Providence,Violet,282.836,285.51,20724,564,,,,
dog,42507,Providence,Violet,298.748,301.211,20724,565,,,,
dog,42518,Providence,Violet,612.77,617.645,30424,566,,,,
dog,42536,Providence,William,1310.101,1336.755,11012,567,,,,
dog,42518,Providence,Violet,792.553,795.185,30424,568,,,,
dog,42507,Providence,Violet,615.49,616.703,20724,569,,,,
dog,42542,Providence,William,1432.858,1435.705,20127,570,,,,
dog,42507,Providence,Violet,1922.057,1925.083,20724,571,,,,
dog,42507,Providence,Violet,1928.495,1932.675,20724,572,,,,
dog,42538,Providence,William,827.928,832.528,11115,573,,,,
dog,42550,Providence,William,2.838,4.413,20516,574,,,,
dog,42550,Providence,William,6.391,9.598,20516,575,,,,
dog,42550,Providence,William,12.495,13.746,20516,576,,,,
dog,42550,Providence,William,17.615,20.038,20516,577,,,,
dog,42550,Providence,William,386.786,389.493,20516,578,,,,
dog,42550,Providence,William,390.648,392.421,20516,579,,,,
dog,42557,Providence,William,1220.021,1221.755,20822,580,,,,
dog,42575,Providence,William,1273.725,1276.91,30418,581,,,,
dog,42575,Providence,William,1288.18,1291.731,30418,582,,,,
dog,42575,Providence,William,1291.731,1294.518,30418,583,,,,
dog,42564,Providence,William,2785.629,2787.471,30125,584,,,,
dog,42552,Providence,William,1591.2,1593.846,20612,585,,,,
dog,42552,Providence,William,1594.991,1596.721,20612,586,,,,
dog,42552,Providence,William,1597.568,1602.18,20612,587,,,,
dog,42552,Providence,William,1602.18,1604.106,20612,588,,,,
dog,42552,Providence,William,1607.515,1615.955,20612,589,,,,
dog,42552,Providence,William,1615.955,1619.213,20612,590,,,,
dog,42552,Providence,William,1619.213,1623.846,20612,591,,,,
dog,42552,Providence,William,1645.291,1648.531,20612,592,,,,
dog,42552,Providence,William,1659,1660.97,20612,593,,,,
dog,42563,Providence,William,1270.676,1272.968,30115,594,,,,
dog,42563,Providence,William,1298.596,1300.75,30115,595,,,,
kitty,42204,Providence,Alex,1123.32,1125.323,10427,596,,,,
kitty,42206,Providence,Alex,1486.49,1488.836,10526,597,,,,
kitty,42213,Providence,Alex,715.121,717.698,11103,598,,,,
kitty,42210,Providence,Alex,1127.905,1129.21,10825,599,,,,
kitty,42210,Providence,Alex,1273.236,1273.818,10825,600,,,,
kitty,42213,Providence,Alex,2685.61,2687.523,11103,601,,,,
kitty,42214,Providence,Alex,1708.988,1710.906,10922,602,,,,
kitty,42217,Providence,Alex,2893.298,2894.793,11117,603,,,,
kitty,42215,Providence,Alex,2785.041,2786.411,11006,604,,,,
kitty,42221,Providence,Alex,733.165,738.098,20102,605,,,,
kitty,42221,Providence,Alex,738.098,739.093,20102,606,,,,
kitty,42221,Providence,Alex,789.631,791.23,20102,607,,,,
kitty,42221,Providence,Alex,791.23,792.771,20102,608,,,,
kitty,42243,Providence,Alex,3.275,4.445,21122,609,,,,
kitty,42243,Providence,Alex,54.85,58.251,21122,610,,,,
kitty,42307,Providence,Lily,176.948,178.843,10202,611,,,,
kitty,42305,Providence,Lily,655.055,656.175,10102,612,,,,
kitty,42307,Providence,Lily,1949.69,1959.018,10202,613,,,,
kitty,42305,Providence,Lily,2446.48,2448.008,10102,614,,,,
kitty,42305,Providence,Lily,2874.216,2875.448,10102,615,,,,
kitty,42305,Providence,Lily,2875.448,2877.593,10102,616,,,,
kitty,42305,Providence,Lily,2907.84,2909.348,10102,617,,,,
kitty,42305,Providence,Lily,2909.348,2911.436,10102,618,,,,
kitty,42305,Providence,Lily,2949.873,2950.953,10102,619,,,,
kitty,42305,Providence,Lily,2950.953,2952.761,10102,620,,,,
kitty,42305,Providence,Lily,2952.761,2954.875,10102,621,,,,
kitty,42308,Providence,Lily,145.501,146.876,10213,622,,,,
kitty,42308,Providence,Lily,147.425,148.161,10213,623,,,,
kitty,42308,Providence,Lily,148.161,150.05,10213,624,,,,
kitty,42308,Providence,Lily,240.743,242.165,10213,625,,,,
kitty,42308,Providence,Lily,281.523,283.241,10213,626,,,,
kitty,42308,Providence,Lily,3005.353,3006.568,10213,627,,,,
kitty,42308,Providence,Lily,3032.45,3034.458,10213,628,,,,
kitty,42313,Providence,Lily,802.496,806.503,10423,629,,,,
kitty,42313,Providence,Lily,837.126,839.305,10423,630,,,,
kitty,42318,Providence,Lily,433.045,435.526,10701,631,,,,
kitty,42315,Providence,Lily,1045.158,1046.65,10521,632,,,,
kitty,42315,Providence,Lily,1120.232,1120.958,10521,633,,,,
kitty,42318,Providence,Lily,599.86,601.025,10701,634,,,,
kitty,42319,Providence,Lily,334.545,336.288,10719,635,,,,
kitty,42319,Providence,Lily,337.341,340.006,10719,636,,,,
kitty,42318,Providence,Lily,974.836,977.676,10701,637,,,,
kitty,42318,Providence,Lily,983.97,986.965,10701,638,,,,
kitty,42318,Providence,Lily,1048.56,1051.331,10701,639,,,,
kitty,42319,Providence,Lily,985.48,986.606,10719,640,,,,
kitty,42318,Providence,Lily,1982.425,1983.35,10701,641,,,,
kitty,42318,Providence,Lily,1993.018,1994.378,10701,642,,,,
kitty,42312,Providence,Lily,1957.121,1958.155,10326,643,,,,
kitty,42319,Providence,Lily,1889.945,1890.996,10719,644,,,,
kitty,42319,Providence,Lily,2189.186,2190.473,10719,645,,,,
kitty,42319,Providence,Lily,2190.473,2191.921,10719,646,,,,
kitty,42319,Providence,Lily,2336.85,2338.18,10719,647,,,,
kitty,42321,Providence,Lily,627.141,630.38,10814,648,,,,
kitty,42319,Providence,Lily,2355.411,2357.26,10719,649,,,,
kitty,42312,Providence,Lily,2588.13,2589.65,10326,650,,,,
kitty,42312,Providence,Lily,2589.65,2594.458,10326,651,,,,
kitty,42319,Providence,Lily,2506.67,2508.413,10719,652,,,,
kitty,42316,Providence,Lily,701.77,703.832,10611,653,,,,
kitty,42322,Providence,Lily,1028.5,1032.176,10827,654,,,,
kitty,42316,Providence,Lily,776.105,777.113,10611,655,,,,
kitty,42316,Providence,Lily,819.293,820.853,10611,656,,,,
kitty,42322,Providence,Lily,1199.4,1201.058,10827,657,,,,
kitty,42322,Providence,Lily,1229.238,1232.515,10827,658,,,,
kitty,42322,Providence,Lily,1860.815,1862.303,10827,659,,,,
kitty,42332,Providence,Lily,880.451,882.116,20101,660,,,,
kitty,42332,Providence,Lily,891.436,892.171,20101,661,,,,
kitty,42332,Providence,Lily,1021.726,1027.165,20101,662,,,,
kitty,42324,Providence,Lily,1517.708,1521.123,10925,663,,,,
kitty,42324,Providence,Lily,1531.8,1534.516,10925,664,,,,
kitty,42332,Providence,Lily,1115.598,1119.531,20101,665,,,,
kitty,42331,Providence,Lily,1193.15,1194.781,20023,666,,,,
kitty,42331,Providence,Lily,1207.351,1209.31,20023,667,,,,
kitty,42331,Providence,Lily,1212.146,1213.97,20023,668,,,,
kitty,42324,Providence,Lily,1659.575,1662.46,10925,669,,,,
kitty,42317,Providence,Lily,734.708,736.028,10618,670,,,,
kitty,42317,Providence,Lily,984.166,986.13,10618,671,,,,
kitty,42322,Providence,Lily,2954.261,2957.111,10827,672,,,,
kitty,42327,Providence,Lily,1286.825,1287.79,11107,673,,,,
kitty,42322,Providence,Lily,3224.211,3225.678,10827,674,,,,
kitty,42322,Providence,Lily,3348.841,3351.771,10827,675,,,,
kitty,42322,Providence,Lily,3360.921,3362.913,10827,676,,,,
kitty,42322,Providence,Lily,3377.525,3382.97,10827,677,,,,
kitty,42336,Providence,Lily,269.916,271.256,20201,678,,,,
kitty,42336,Providence,Lily,506.063,508.311,20201,679,,,,
kitty,42306,Providence,Lily,3434.015,3435.326,10117,680,,,,
kitty,42306,Providence,Lily,3435.326,3437.31,10117,681,,,,
kitty,42328,Providence,Lily,541.957,543.48,11126,682,,,,
kitty,42306,Providence,Lily,3531.568,3532.913,10117,683,,,,
kitty,42306,Providence,Lily,3542.028,3549.34,10117,684,,,,
kitty,42337,Providence,Lily,1493.091,1494.25,020215a,685,,,,
kitty,42328,Providence,Lily,1232.43,1233.758,11126,686,,,,
kitty,42346,Providence,Lily,349.593,359.16,20506,687,,,,
kitty,42338,Providence,Lily,2764.986,2769.191,020215b,688,,,,
kitty,42320,Providence,Lily,3080.638,3084.043,10803,689,,,,
kitty,42320,Providence,Lily,3084.043,3087.971,10803,690,,,,
kitty,42320,Providence,Lily,3094.19,3098.4,10803,691,,,,
kitty,42320,Providence,Lily,3114.48,3117.08,10803,692,,,,
kitty,42387,Providence,Naima,424.366,426.768,10026,693,,,,
kitty,42387,Providence,Naima,1139.235,1142.106,10026,694,,,,
kitty,42361,Providence,Lily,3357.945,3362.141,20904,695,,,,
kitty,42388,Providence,Naima,1208.82,1215.421,10111,696,,,,
kitty,42388,Providence,Naima,1262.793,1267.696,10111,697,,,,
kitty,42389,Providence,Naima,1142.46,1143.83,10124,698,,,,
kitty,42397,Providence,Naima,636.983,663.05,10416,699,,,,
kitty,42389,Providence,Naima,2123.83,2125.511,10124,700,,,,
kitty,42389,Providence,Naima,2125.511,2127.92,10124,701,,,,
kitty,42401,Providence,Naima,1038.943,1040.943,10524,702,,,,
kitty,42401,Providence,Naima,1130.806,1132.608,10524,703,,,,
kitty,42401,Providence,Naima,1446.461,1447.875,10524,704,,,,
kitty,42397,Providence,Naima,2465.373,2467.293,10416,705,,,,
kitty,42403,Providence,Naima,1506.37,1510.306,10604,706,,,,
kitty,42408,Providence,Naima,1015.275,1017.076,10723,707,,,,
kitty,42411,Providence,Naima,1196.555,1197.705,10818,708,,,,
kitty,42411,Providence,Naima,1199.66,1202.32,10818,709,,,,
kitty,42411,Providence,Naima,1203.19,1205.606,10818,710,,,,
kitty,42403,Providence,Naima,3126.3,3128.448,10604,711,,,,
kitty,42403,Providence,Naima,3128.448,3130.7,10604,712,,,,
kitty,42403,Providence,Naima,3143.563,3146,10604,713,,,,
kitty,42395,Providence,Naima,2445.625,2451.29,10403,714,,,,
kitty,42417,Providence,Naima,2902.4,2908.618,10925,715,,,,
kitty,42422,Providence,Naima,1091.101,1095.318,11012,716,,,,
kitty,42430,Providence,Naima,4237.215,4239.163,20110,717,,,,
kitty,42406,Providence,Naima,4178.888,4180.779,10710,718,,,,
kitty,42450,Providence,Naima,400.285,471.61,20611,719,,,,
kitty,42457,Providence,Naima,639.928,641.67,20819,720,,,,
kitty,42448,Providence,Naima,3605.496,3606.613,20519,721,,,,
kitty,42433,Providence,Naima,74.348,79.93,20202,722,,,,
kitty,42472,Providence,Violet,1109.078,1120.076,10200,723,,,,
kitty,42472,Providence,Violet,1120.076,1122.575,10200,724,,,,
kitty,42472,Providence,Violet,1122.575,1126.656,10200,725,,,,
kitty,42472,Providence,Violet,1126.656,1129.688,10200,726,,,,
kitty,42472,Providence,Violet,1137.108,1139.885,10200,727,,,,
kitty,42472,Providence,Violet,1139.885,1144.748,10200,728,,,,
kitty,42475,Providence,Violet,173.946,175.395,10309,729,,,,
kitty,42475,Providence,Violet,178.551,185.988,10309,730,,,,
kitty,42459,Providence,Naima,3058.163,3061.938,20923,731,,,,
kitty,42481,Providence,Violet,527.943,533.168,10618,732,,,,
kitty,42479,Providence,Violet,140.143,141.876,10603,733,,,,
kitty,42481,Providence,Violet,1860.228,1862.903,10618,734,,,,
kitty,42480,Providence,Violet,872.076,878.565,10520,735,,,,
kitty,42480,Providence,Violet,882.165,883.59,10520,736,,,,
kitty,42480,Providence,Violet,883.59,885.876,10520,737,,,,
kitty,42480,Providence,Violet,942.055,944.171,10520,738,,,,
kitty,42480,Providence,Violet,957.14,960.063,10520,739,,,,
kitty,42480,Providence,Violet,963.023,965.348,10520,740,,,,
kitty,42480,Providence,Violet,982.031,984.24,10520,741,,,,
kitty,42480,Providence,Violet,1063.495,1067.671,10520,742,,,,
